85.896,0.4789
85.93333,0.45877
85.97,0.409365
86.00733,0.53455
86.04467,0.4015
86.08133,0.50675
86.11867,0.45555
86.156,0.39335
86.19267,0.36855
86.23,0.331065
86.26733,0.445285
86.304,0.42655
86.34133,0.30295
86.37867,0.3896
86.41533,0.37985
86.45267,0.28045
86.49,0.259
86.52667,0.3353
86.564,0.26915
86.60133,0.01725
86.638,-0.181905
86.67533,-0.39315
86.71267,-0.8363
86.74933,-1.35365
86.78667,-2.0359
86.824,-2.88735
86.86067,-3.9093
86.898,-5.3272
86.93533,-7.1307
86.972,-9.3231
87.00933,-12.12475
87.04667,-15.58244
87.08333,-19.73148
87.12067,-24.77519
87.158,-30.88973
87.19467,-37.70575
87.232,-44.89521
87.26933,-51.76913
87.306,-57.10305
87.34333,-59.2859
87.38067,-56.17144
87.41733,-46.03902
87.45467,-27.10075
87.49133,-0.50385
87.52867,33.30225
87.566,69.78185
87.60267,102.7112
87.64,127.0432
87.67733,137.1202
87.714,131.1787
87.75133,111.76
87.78867,83.99355
87.82533,56.1504
87.86267,32.0952
87.9,16.27525
87.93667,7.0768
87.974,1.7027
88.01133,-2.42185
88.048,-6.65255
88.08533,-10.90829
88.12267,-14.46971
88.15933,-16.89502
88.19667,-18.6854
88.234,-20.0962
88.27067,-21.16175
88.308,-21.5779
88.34533,-21.13979
88.382,-19.79065
88.41933,-18.06835
88.45667,-15.8758
88.49333,-13.4207
88.53067,-10.88548
88.568,-9.0581
88.60467,-8.12425
88.642,-8.15805
88.67933,-8.3865
88.716,-8.66165
88.75333,-8.7278
88.79067,-8.38095
88.82733,-7.7387
88.86467,-7.141
88.902,-6.66745
88.93867,-6.29115
88.976,-5.97175
89.01267,-5.037
89.05,-3.62865
89.08733,-1.98805
89.124,-0.70015
89.16133,-0.04915
89.19867,-0.2493
89.23533,-1.1694
89.27267,-2.68095
89.31,-4.0317
89.34667,-4.8713
89.384,-5.5094
89.42133,-5.9792
89.458,-5.83575
89.49533,-5.3701
89.53267,-4.23965
89.56933,-2.51945
89.60667,-0.45565
89.644,1.6626
89.68067,3.25185
89.718,4.1826
89.75533,4.37335
89.792,3.845
89.82933,2.50425
89.86667,1.05215
89.90333,-0.10555
89.94067,-0.60605
89.978,-0.57065
90.01467,-0.0485
90.052,0.6097
90.08933,1.06305
90.126,1.30215
90.16333,1.3011
90.20067,1.0492
90.23733,0.7383
90.27467,0.4066
90.312,0.3174
90.34867,0.37295
90.386,0.8104
90.42333,1.114
90.46,1.311
90.49733,0.94295
90.534,0.365
90.57133,-0.3056
90.60867,-0.73325
90.64533,-0.7611
90.68267,-0.2619
90.72,0.6235
90.75667,1.86855
90.794,2.92035
90.83133,3.6185
90.868,3.91165
90.90533,3.6716
90.94267,2.92795
90.97933,1.8488
91.01667,1.026
91.054,0.2839
91.09067,0.0543
91.128,-0.27909
91.16533,-0.87545
91.202,-1.77765
91.23933,-2.80475
91.27667,-3.47635
91.31333,-3.3945
91.35067,-2.35905
91.388,-0.6375
91.42467,1.11425
91.462,2.71045
91.49933,3.81595
91.536,4.31995
91.57333,4.42785
91.61067,3.94675
91.64733,2.8204
91.68467,1.37975
91.722,-0.07545
91.75867,-1.1433
91.796,-1.7844
91.83333,-1.90985
91.87,-1.62045
91.90733,-1.0495
91.94467,-0.38395
91.98133,0.30645
92.01867,1.018
92.05533,1.3936
92.09267,1.5739
92.13,1.4605
92.16667,1.23855
92.204,0.9679
92.24133,0.65575
92.278,0.50365
92.31533,0.45335
92.35267,0.5827
92.38933,0.7917
92.42667,1.05855
92.464,1.31765
92.50067,1.26025
92.538,0.9702
92.57533,0.4445
92.612,-0.09965
